Date/Time,ABBEY DRIVE FLOW,ANNIESLAND ROAD FLOW,BALDWIN AVE FLOW,BALMORAL STREET FLOW,BLAIRDARDIE ROAD FLOW,BROOMHILL DRIVE FLOW,BUNHOUSE DMA,CAIRNTOUL DRIVE FLOW,CHAMBERLANE ROAD PCC FLOW,CLARENCE DRIVE FLOW,CROSS PARK DMA FLOW,CROWN ROAD NORTH DOWNSTREAM,CULLEN PACKAGING 1 FLOW,CULLEN PACKAGING MAIN FLOW,DANES CRESCENT DMA FLOW,DAWSHOLM RECYCLING FLOW,DUMBARTON RD EXPORT Z0046D01 FLOW,DUMBARTON ROAD THORNWOOD DRIVE,DYKE ROAD,EDZELL STREET DOWNSTREAM,ERISKA AVE FLOW,FORTH ROAD Z0330D04 FLOW,FULTON STREET,GARTNAVEL HOSPITAL 80MM FLOW,GARTNAVEL HOSPITAL SINGLE FLOW,GLASGOW UNI FLOW,GLASGOW UNI JOSEPH BLACK FLOW,GLENKIRK DR Z0313D03 FLOW,ILAY AVENUE FLOW 1,KELVINHAUGH STREET FLOW,LAWRENCE STREET FLOW,LINCOLN AVENUE,M4 ANNIESLAND CROSS TRUNK MAIN METER,MILNGAVIE DSR 2006 NS569753 AUCH M4 MAIN FLOW,MOORHOUSE AVENUE FLOW,OLD DUMBARTON RD FLOW,ORMINSTON AVENUE FLOW,PARTICK DMA PRV FLOW,PARTICKHILL RF FLOW,SPEIRSHALL CLOSE PRV FLOW,SUCHIEHALL ST Z0332D13 FLOW,UNIVERSITY AVENUE FLOW,WHITECROOKS STREET FLOW,WHITTINGHAM DRIVE FLOW,WOODCROFT AVENUE FLOW,YORKHILL A E FLOW,MILNGAVIE DSR 2006 NS569753 AUCH M3 MAIN FLOW,MERKLAND STREET DMA ,CROW ROAD TM PRV ,M4 DRYMEN ROAD TM,M4 DUMBARTON RD DERBY,MILNGAVIE DSR INLET (MILNGAVIE CWT),MILNGAVIE DSR INLET (BALMORE CWT)
28/07/2022 08:15,7.7,16.53,6.24,5.79,10.52,6.29,4.18,13.7,5.48,13.7,7.64,7.34,0,1.23,3.53,0.01,21.22,15.49,11.63,13.59,37.81,8.62,25.76,0.44,4.27,3.8,0.54,9.29,5.47,6.37,9.93,15.42,110.62,389.48,7.01,7.04,12.02,7.24,12.83,51.78,6.72,8.81,13.63,9.79,6.54,0.14,-373.57,0,0,0,0,0,0
28/07/2022 08:30,7.14,15.63,6.83,5.87,11.17,7.02,4.66,14.33,6.16,16.37,8.38,6.63,0,1.94,4.58,0.02,19.83,17.81,12.59,12.92,36.2,9.28,25.8,0.63,7.9,3.76,0.54,9.74,6.06,4.67,11.02,15.02,84.12,378.96,7.51,6.62,11.57,7.3,13.46,51.23,7.83,7.53,13.82,14.2,7.71,0.16,-373.57,0,0,0,0,0,0
28/07/2022 08:45,8.49,16.73,6.47,5.84,11.13,13.04,4.38,14.22,6.18,14.79,7.93,6.97,0,5.1,5.1,0.01,21.93,24.19,12.14,13.58,31.02,9.42,27.91,0.71,4.68,4.68,0.52,10.12,7.81,6.54,12.63,12.82,180.99,382.31,9.14,6.38,11.61,8.4,15.31,53.62,7.99,7.71,14.4,15.94,8.33,0.17,-373.57,0,0,0,0,0,0
28/07/2022 09:00,7.79,15.53,6.39,6.18,11.53,14.68,4.74,15.4,5.97,13.9,8.36,7.47,0,3.74,4.69,0.01,23.01,20.43,12.69,13.86,28.58,9.17,25.56,0.81,2.43,3.48,0.52,10.79,7.5,6.97,13.32,12.77,98.65,367,8.98,8.64,11.9,7.41,14.33,54.94,7.7,7.41,14.57,14.66,8.97,0.17,-373.57,0,0,0,0,0,0
28/07/2022 09:15,7.03,15.56,6.26,6.37,10.66,8.63,4.33,13.02,4.74,12.78,7.81,7.16,0,2.21,4.63,0.01,22.82,16.94,12.22,14.2,35.8,8.57,25.06,0.76,1.28,3.54,0.53,11.03,6.17,4.51,12.28,13.69,110.48,393.55,7.62,7.97,11.74,6.97,12.62,54.21,8.01,9.12,14.76,13.01,10.1,0.18,-373.57,0,0,0,0,0,0
28/07/2022 09:30,6.51,16.36,6.46,6.3,13.17,7.68,4.32,13.91,4.81,12.96,7.67,7.42,0.01,1.29,5.09,0.02,23.51,17.22,12.72,16.4,42.19,8.69,24.73,0.77,1.57,3.97,0.53,11,5.92,6.79,11.38,14.19,107.77,392.35,8.37,9.12,11.63,7.58,12.1,54.84,8.56,8.54,14.76,9.44,9.6,0.21,-373.57,0,0,0,0,0,0
28/07/2022 09:45,6.7,15.8,7.48,6.99,11.16,8.01,4.19,16.63,4.51,10.2,7.62,7.2,0,2.62,4.87,0.01,25.04,16.37,12.67,14.28,21.54,8.14,27.73,0.89,9.26,3.69,0.54,10.89,5.92,4.37,12.02,16.16,74.29,388.05,7.64,8.99,11.87,7.21,13.53,55.79,9.09,7.94,14.97,18.76,8.92,0.91,-373.57,0,0,0,0,0,0
28/07/2022 10:00,6.53,15.07,7.79,6.71,12.43,7.49,4.14,12.81,4.21,11.23,7.29,6.22,0,0.89,4.31,0.1,23.97,15.74,12.54,13.53,25.16,8.24,28.33,0.63,2.08,3.52,0.69,11.11,5.48,4.76,11.41,13.62,109.34,400.48,7.32,8.24,11.33,7.59,12.57,55.23,9.24,7.16,14.38,9.99,8.77,15.36,-373.57,0,0,0,0,0,0
28/07/2022 10:15,6.13,15.67,8.03,7.14,11.12,7.48,4.49,13.07,5.96,11.58,7.52,6.66,0,0.66,3.87,0.04,22.87,17.24,12.14,12.88,25.21,8.6,26.53,0.52,2.49,4.33,0.87,11.2,5.33,4.83,11.19,14.86,138.54,379.44,7.76,9.18,10.33,7.08,11.77,53.93,8.01,10.47,15,10.84,8.43,13.96,-373.57,0,0,0,0,0,0
28/07/2022 10:30,5.98,15.94,7.48,7.32,10.83,10.7,4.26,12.08,4.34,11.19,7.29,6.44,0,1.47,4.26,0.06,24.88,18.18,12.08,13.37,30.16,7.86,26.29,0.64,3.71,3.31,1,11.07,5.41,6.24,11,16.23,102.36,370.83,8.52,8.52,10.54,6.92,11.74,54.33,8.52,10.17,15.39,10.87,8.31,2.87,-373.57,0,0,0,0,0,0
28/07/2022 10:45,6.22,15.16,7.16,6.48,11.28,10.34,4.67,9.78,3.46,10.58,7.06,6.96,0,1.02,4.2,0.03,23.76,18.09,11.94,14.11,37.49,7.73,26.59,0.99,7.74,4.4,1.09,11,5.42,4.66,11.21,13.98,184.84,366.52,8.42,8.11,10.66,7.17,10.8,54.53,8.08,9.29,15.14,15.13,8.23,0.78,-373.57,0,0,0,0,0,0
28/07/2022 11:00,5.71,15.38,6.96,6,9.98,11.63,3.98,14.99,3.3,11.29,7.13,5.96,0,0.73,4.68,0.23,23.82,19.43,11.74,14.62,28.82,6.49,26.72,0.92,4.06,4.29,0.98,10.32,4.17,5.2,12.31,13.49,142.53,366.52,8.68,21.92,9.83,6.61,12.16,54.4,8.72,10.19,14.91,12.1,7.9,0.54,-373.57,0,0,0,0,0,0
28/07/2022 11:15,5.68,15.18,6.83,5.86,10.47,7.76,4.89,17.1,2.97,10.28,7.06,5.82,0,1.18,4.41,0.6,24.81,16.46,11.53,13,4.51,6.48,26.58,0.93,3.61,4.4,0.92,10.36,5.07,6.6,11.89,14.34,74.86,363.65,7.76,22.16,9.09,6.51,11.62,54.33,8.6,11.79,15.41,14.54,7.71,0.46,-373.57,0,0,0,0,0,0
28/07/2022 11:30,5.52,15.63,6.99,6.38,10.58,7.09,4.73,12.81,3.54,10.36,6.61,5.67,0,1.23,4.34,0.39,27.7,15.18,10.88,13.72,26.42,6.51,26.41,0.88,2.83,4.8,0.91,11.21,5.42,4.6,12.32,16.38,195.66,375.13,7.87,10.74,8.97,7.59,11.68,57.06,8.71,11.84,15.78,13.61,7.63,0.46,-373.57,0,0,0,0,0,0
28/07/2022 11:45,5.33,15.02,6.63,7.07,10.41,6.67,4.84,10.57,2.96,9.54,6.42,4.93,0,1.51,3.73,0.09,24.27,14.69,10.71,15.5,49.36,7.21,25.14,1.08,7.49,3.97,0.92,10.71,5.14,3.52,11.07,16.04,209.62,370.83,7.5,8.13,9.34,7.64,12.04,53.47,8.51,9.74,14.73,17.11,7.7,0.42,-373.57,0,0,0,0,0,0
28/07/2022 12:00,5.09,15.11,6.56,6.4,10.21,6.72,4.4,11.67,2.88,10.03,5.69,5.73,0.01,1.44,3.77,0.17,24.37,16.19,11.33,14.2,53.29,6.31,25.88,1.28,9.2,5.12,0.86,11.03,4.84,6.24,11.84,13.74,92.1,362.7,7.29,8.07,9.73,7.22,11.27,54.96,7.69,9.74,14.36,16.27,7.44,0.36,-373.57,0,0,0,0,0,0
28/07/2022 12:15,5.46,15.36,6.47,6.8,11.42,8.64,4.27,18.62,2.63,9.67,6.52,5.32,0,1.13,3.69,0.03,23.63,18.16,11.36,14.22,6.19,6.21,24.77,1.03,8.44,4.19,0.81,10.74,4.42,6.7,12.18,12.32,105.49,373.7,8.07,8.01,9.77,7.07,11.36,55.76,8.03,9.5,15.27,16.14,6.12,0.32,-373.57,0,0,0,0,0,0
28/07/2022 12:30,6.08,16.59,7.3,6.41,11.87,10.08,3.83,10.41,2.86,9.57,7.03,5.54,0,8.99,3.88,0.12,24.21,19.21,10.83,15.59,28.52,5.96,26.01,0.93,5.19,5.6,0.84,11.5,9.69,8.63,12.01,13.58,62.04,374.33,8.93,8.09,9.68,6.62,10.96,54.78,8.7,12.79,14.59,11.89,6.27,1.33,-373.57,0,0,0,0,0,0
28/07/2022 12:45,4.96,16.96,6.98,6.51,9.33,10.38,4.57,11.61,2.71,10.64,6.61,5.59,0,3.99,4.36,0.04,26.04,19.26,10.66,16.14,23.12,5.98,23.81,1.04,6.52,4,0.91,10.89,6.76,6.79,13.07,13.96,113.89,370.35,7.34,7.29,9.87,6.81,11.89,53.27,8.26,10.37,15.14,13.16,6.66,1.64,-373.57,0,0,0,0,0,0
28/07/2022 13:00,5.06,16.96,6.94,6.56,11.02,10.18,4.28,9.18,3.31,9.34,6.89,4.57,0,3.41,4.33,0.1,23.93,15.73,10.63,15.22,38.79,6.38,25.02,1.21,9.9,5.14,1.08,9.44,5.74,4.91,11.41,12.23,136.54,367.48,8.51,8.46,10.18,6.04,10.54,53.73,7.82,12.88,14.33,16.97,6.44,1.14,-373.57,0,0,0,0,0,0
28/07/2022 13:15,5.71,15.23,6.76,6.63,10.31,6.5,4.5,15.72,3.26,8.97,6.36,4.14,0,1.58,4.33,0.12,26.59,15.49,10.57,14.36,6.46,5.52,24.16,1.1,5.77,4.17,1.2,9.92,4.18,8.04,11.74,11.81,160.48,361.98,8.53,7.34,9.54,6.99,10.36,56.2,8.09,9.04,14.33,11.5,6.13,0.9,-373.57,0,0,0,0,0,0
28/07/2022 13:30,5.17,14.97,7.27,6.31,10,6.6,4.47,9.86,3.02,9.11,6.62,4.33,0,2.71,4.54,0.03,25.1,15.74,10.82,13.77,55.37,5.57,26.31,0.98,6.17,3.51,1.18,9.86,5.3,7.3,11.61,15.08,104.35,349.78,8.7,9.76,8.9,6.38,10.48,52.19,7.42,11.04,14.21,12.34,6.01,0.83,-373.57,0,0,0,0,0,0
28/07/2022 13:45,4.78,15.6,7.16,5.7,9.91,7.6,4.11,11.26,2.8,8.32,6.46,5.19,0,0.89,3.86,0.01,22.97,17.87,10.73,13.11,34.66,5.93,23.76,0.92,2.53,4.14,1.09,10.09,3.92,8.97,12.71,16.92,104.63,365.09,7.78,9.37,9.63,6.63,9.91,54.22,6.52,11.97,14.13,8.47,6.38,0.69,-373.57,0,0,0,0,0,0
28/07/2022 14:00,4.27,14.6,5.87,6.36,9.52,9.03,4.02,14.02,2.31,8.02,6.51,3.94,0,0.67,4.34,0,25.52,17.4,10.36,14.01,9.57,5.71,21.34,0.79,8.34,4.89,0.96,10.13,4.31,4.47,11.79,17.28,200.36,335.91,7.63,8.71,10.62,6.34,9.98,54.7,6.1,10.41,14.91,14.88,6.37,0.57,-373.57,0,0,0,0,0,0
28/07/2022 14:15,4.37,14.03,6,5.98,9.23,8.41,4.01,10.84,1.29,8.1,6.76,4.13,0,0.7,4.12,0.06,27.07,16.01,9.61,14.12,37.84,5.71,23.04,0.76,2.87,4.02,0.93,9.98,3.77,6.8,10.87,14.08,38.68,333.52,7.49,8.61,9.61,6.24,10.41,55.21,6.76,9.2,14.22,9.14,5.59,0.48,-373.57,0,0,0,0,0,0
28/07/2022 14:30,4.04,14.46,6.08,5.92,11.99,8.29,4.22,13.71,1.32,7.91,6.27,4.01,0,1.02,3.64,0.06,28.69,15.06,9.99,12.66,19.7,5.77,23.04,0.66,2.84,4.17,0.91,9.48,3.88,7.51,11.04,12.73,109.76,334.95,7.51,8.33,9.49,5.94,9.13,53.53,5.77,11.52,13.89,9.2,5.2,0.48,-373.57,0,0,0,0,0,0
28/07/2022 14:45,4.1,14.48,6.33,6.06,9.96,6.57,4.32,12.69,1.23,8.33,5.79,3.36,0,0.98,4.28,0.53,22.97,14.48,10.12,12.92,15.57,5.13,23.53,0.37,5.4,4.33,0.94,9.72,4.22,8.41,10.74,10.74,79.56,330.17,6.98,8.47,8.32,6.44,10.23,49.31,6.28,11.34,13.84,11.79,5.9,0.42,-373.57,0,0,0,0,0,0
28/07/2022 15:00,4.32,13.94,6.16,5.84,10.54,5.94,4.07,8.08,0.64,8.3,5.91,3.74,0,1.07,4.07,0.14,25.98,14.17,9.66,13.47,38.66,4.84,22.94,0.8,5.32,3.86,0.97,9.58,3.97,4.37,10.97,9.92,98.79,329.22,6.36,7.92,8.81,5.56,8.51,50.88,5.83,9.51,13.23,11.79,5.54,0.37,-373.57,0,0,0,0,0,0
28/07/2022 15:15,4.4,14.17,6.17,6.13,8.94,5.63,4.17,11.71,1,8.37,6,2.37,0,3.12,4.29,0.06,23.6,12.82,10.39,12.92,31.92,5.14,21.06,0.52,2.92,5.16,1.07,8.8,5.39,4.36,11.07,12.86,187.83,327.3,6.24,8.56,8.84,5.47,8.88,51.67,5.77,9.74,12.97,7.97,4.99,0.34,-373.57,0,0,0,0,0,0
28/07/2022 15:30,4.42,14.5,5.47,6.03,10.06,5.1,3.99,12.32,1.11,7.68,5.78,2.46,0,1.36,4.26,0,24.64,13.93,10.7,14.31,21.86,4.84,20.97,0.58,2.91,5.49,1.02,8.9,3.58,6.27,11.08,12.02,191.96,305.78,6.1,7.98,8.19,6.34,9.77,49.8,5.77,13.22,12.84,8.28,4.97,0.34,-373.57,0,0,0,0,0,0
28/07/2022 15:45,4.17,13.88,5.92,6.07,8.31,6.17,4.09,10.31,0.54,8.39,5.8,1.49,0,1,4.52,0.01,24.06,14.2,10.47,13.39,40.42,5.16,22.71,0.47,6.71,3.67,1.08,9.43,3.86,4.27,11.54,12.16,147.8,308.17,5.77,8.29,7.72,5.66,8.84,50.29,6.24,11.62,13.59,11.6,4.81,0.71,-373.57,0,0,0,0,0,0
28/07/2022 16:00,4,14.18,6.52,5.64,9.32,6.29,3.71,8.3,1,8.37,5.96,2.43,0,1.78,4.1,0.07,22.36,14.98,9.74,12.84,40.89,5.19,23.58,0.82,3.69,4.08,1,9.23,4.99,4.64,10.97,14.87,84.83,311.04,6.12,7.49,8.93,5.72,9.36,46.54,6.08,9.18,13.38,10.61,4.88,1.56,-373.57,0,0,0,0,0,0
28/07/2022 16:15,3.91,14.32,6.37,6.17,10.18,7.5,4.06,11.88,1.14,7.98,5.3,3.86,0,5.19,3.43,0.28,22,17.6,9.64,12.62,25.24,5.02,22.24,0.97,2.84,4.16,0.98,9.38,7.41,6.87,11.11,14,109.98,317.26,6.19,7.52,8.3,6.14,9.91,49.03,6.02,8.72,13.38,12.21,4.63,1.2,-373.57,0,0,0,0,0,0
28/07/2022 16:30,4.49,14.57,6.08,5.74,10.09,9.49,4.01,15.74,0.69,7.76,5.41,3.17,0,5.24,3.51,0,21.6,17.01,10.57,12.62,21.76,5.7,23.42,0.91,2.82,3.79,0.92,9.86,6.59,4.44,11.54,8.96,180.14,310.56,6.81,7.68,8.42,6.08,9.86,49.53,5.86,8.02,13.24,11.1,5.07,0.96,-373.57,0,0,0,0,0,0
28/07/2022 16:45,5.54,14.33,6.74,6.16,10.11,9.36,4.56,9.46,0.96,8.38,5.72,3.82,0,1.1,3.58,0.01,21.89,18.34,9.87,13.26,28.9,5.31,23.56,0.9,7.26,3.68,0.93,9.53,3.59,2.68,11.04,8.97,127,311.52,7.32,7.66,8.89,6.36,10.62,47.86,5.97,7.51,14.02,12.24,4.74,0.76,-373.57,0,0,0,0,0,0
28/07/2022 17:00,4.64,15.24,6.33,6.89,9.3,11.3,4.1,9.47,1.16,8.53,5.82,3.96,0,0.92,4.08,0.02,22.11,19.82,10.77,13.58,28.67,5.67,23.56,0.84,2.74,3.4,0.93,9.84,3.9,5.83,10.71,9,91.24,330.17,7.01,8.78,8.76,7.17,10.56,51.06,6.42,8.88,14.14,7.53,4.6,0.58,-373.57,0,0,0,0,0,0
28/07/2022 17:15,4.26,15.32,6.8,6.21,10.62,11.47,4.46,11.02,1.7,8.41,6.42,3.07,0,0.67,3.61,0.03,24.58,16.11,10.6,13.69,13.78,5.78,24.91,0.83,3.41,3.4,0.91,10.86,3.83,5.58,11.68,12.46,112.9,330.65,6.93,8.73,8.58,7.02,10.93,53.13,6.2,9.17,14.11,8.6,5.16,0.48,-373.57,0,0,0,0,0,0
28/07/2022 17:30,4.61,14.11,6.87,5.96,12.58,5.36,4.19,10.08,1.12,9.08,6.48,4.7,0,0.67,4.94,0.01,23.78,13.32,11.61,13.07,19.11,6.1,25.52,0.8,3.69,3.56,0.89,10.38,3.99,5.29,11.39,13.54,78.71,348.35,7.67,8.26,9.2,6.93,10.57,51.73,6.61,7.14,14.97,8.69,4.96,0.47,-373.57,0,0,0,0,0,0
28/07/2022 17:45,4.6,15.04,6.77,6.02,11.9,5.17,4.8,16.93,1.93,10.36,5.97,2.57,0,0.8,3.97,0,22.58,14.19,12.62,12.87,0,6.31,24.27,0.37,6.87,3.3,0.9,10.84,3.79,4.42,10.87,13.49,109.48,348.83,7.99,6.82,10.38,9.26,12.74,55.24,6.3,8.34,14.5,12.13,4.67,0.42,-373.57,0,0,0,0,0,0
28/07/2022 18:00,5.33,14.81,6.33,6.71,12.8,6.21,4.06,14.81,2.46,10.17,6.97,3.68,0,0.79,4.54,0,22.76,14.47,12.33,13,0,6.27,24.71,0,3.13,3.19,0.84,10.16,3.72,5.34,10.96,15.67,99.22,346.91,8.49,7.99,10.17,7.59,11.4,55.89,6.52,6.79,15.42,8.66,4.82,0.38,-373.57,0,0,0,0,0,0
28/07/2022 18:15,5.7,14.88,7.38,6.36,12.22,6.2,4.57,14.37,1.86,11.12,6.93,3.93,0,1.14,4.21,0.01,22.43,13.1,12.23,13.58,0,7.19,26.07,0.46,4.53,3.2,0.84,10.38,4.97,8.74,11.47,14.44,156.35,367,8.16,7.54,10.19,7.97,11.99,53.31,6.48,6.97,15.48,9.58,5.18,0.33,-373.57,0,0,0,0,0,0
28/07/2022 18:30,5.52,15.41,7.23,6.36,12,5.5,4.61,14.22,1.99,10.38,7.37,4.93,0,2.19,4.77,0,22.88,14.64,12.57,14.43,0,7.49,26.29,0.39,7.08,4.94,0.82,10.44,6.06,5.79,11.87,12.62,131.27,356,8.13,7.89,10.76,6.87,11.92,56.52,7.14,9.18,15.91,12.41,5.7,0.32,-373.57,0,0,0,0,0,0
28/07/2022 18:45,5.77,14.89,7.23,6.77,12.1,6.88,4.77,14.38,2.42,11.3,7.26,4.83,0,0.67,5.28,0,22.13,15.58,12.61,13.04,0,7.71,25.96,0.28,9.37,3.31,0.83,10.89,4.54,4.49,11.63,11.68,132.84,368.91,9.07,8.5,11.31,7.19,11.38,55.84,7.09,8.48,15.11,15.12,5.9,0.29,-373.57,0,0,0,0,0,0
28/07/2022 19:00,5.88,14.57,7.49,6.42,11.31,7.09,4.24,15.06,3.13,10.62,6.81,4.18,0,0.94,4.93,0,24.48,16.21,12.78,12.97,0,6.97,26.31,0.24,5.83,3.11,0.82,11.83,4.71,7.97,11.22,12.73,110.05,361.74,9.52,9.11,11.1,6.93,11.86,59.23,7.5,6.04,15.11,11.14,6.47,0.28,-373.57,0,0,0,0,0,0
28/07/2022 19:15,5.46,15.79,7.36,6.53,11.96,8.3,4.97,11.87,3.62,10.91,6.79,6.6,0,0.74,4.83,0,23.81,16.46,12.63,14.34,0,7.12,25,0.08,5.08,3.03,0.8,11.41,4.1,7.81,13.52,14.64,131.7,386.13,8.56,8.32,10.94,7.02,11.43,56.1,6.97,6.24,15.27,11.69,6.39,0.23,-373.57,0,0,0,0,0,0
28/07/2022 19:30,5.89,14.71,7.6,6.79,12.24,7.21,4.36,13.88,2.98,10.93,6.43,5.59,0,1.22,4.48,0,22.72,16.51,12.71,14.94,0,7.7,26.08,0.04,2.41,2.92,0.77,10.62,4.93,6.62,12.17,18.14,90.67,350.26,8.89,8.08,11.08,6.92,11.74,56.9,6.66,6.12,15.39,8.77,6.57,0.24,-373.57,0,0,0,0,0,0
28/07/2022 19:45,5.2,14.7,6.97,6.64,12.57,6.82,4.56,9.57,3.54,11.02,7.32,6.1,0,4.58,4.62,0,24.23,15.84,12.12,13.1,0,6.54,26.07,0.08,2.63,3.08,0.78,11.34,7.81,6.79,11.9,15.52,128.71,348.83,8.48,9.08,11.39,7.4,12.21,56,6.74,6.06,15.47,8.93,7.01,0.22,-373.57,0,0,0,0,0,0
28/07/2022 20:00,4.96,15.07,6.86,6.53,10.36,6.57,4.61,16.94,2.68,11.53,6.39,5.14,0,2.86,4.41,0,24.06,15.74,11.2,13.53,0,6.57,28.33,0,5.72,2.57,0.77,11.93,6.34,4.92,11.88,13.62,86.4,364.61,8.17,8.27,11.16,7.59,12.94,55.23,7.47,5.79,16.2,12.28,6.74,0.21,-373.57,0,0,0,0,0,0
28/07/2022 20:15,5.23,15.67,6.59,6.6,11.27,6.51,4.36,12.11,1.4,11.12,6.22,3.47,0,4.17,4.26,0,22.2,17.24,12.33,12.88,0,6.47,26.53,0,2.79,2.57,0.74,11.61,6.86,8.62,11.38,14.86,105.35,364.13,7.58,8.97,10.61,7.08,11.53,53.93,7.46,7.93,16.13,13.02,6.96,0.2,-373.57,0,0,0,0,0,0
28/07/2022 20:30,4.71,15.94,6.63,6.49,13.8,6.89,4.52,13.3,2.51,10.72,6.17,3.39,0,2.66,4.51,0,21.94,18.18,11.98,13.37,0,7.04,26.29,0.06,2.3,2.58,0.72,11.44,5.61,5.04,11.54,16.23,133.55,367,7.9,9.2,8.89,6.92,12.02,54.33,7.13,5.86,15.21,12.18,6.01,0.19,-373.57,0,0,0,0,0,0
28/07/2022 20:45,5.07,15.16,6.47,6.3,11.03,6.89,4.73,15.37,2.57,10.73,6.11,3.76,0,4.2,4.16,0,20.28,18.09,11.8,14.11,0,6.7,26.59,0.09,2.42,2.62,0.68,11.47,6.59,6.74,10.42,13.98,112.47,344.52,7.86,7.78,9.06,7.17,12.14,54.53,7.18,5.61,14.1,8.59,7.71,0.33,-373.57,0,0,0,0,0,0
28/07/2022 21:00,4.82,14.31,6.77,6.57,11.24,8.41,4.67,13.96,1.28,10.69,7.17,5.34,0,3.02,3.74,0,20.1,18.8,11.8,12.32,0,5.96,25.26,0.18,2.33,3.43,0.66,11.23,6.22,5.2,11.23,11.7,106.91,348.35,7.53,8.29,9.76,8.08,13.27,50.97,7.57,6.38,14.03,8.77,7.09,0.88,-373.57,0,0,0,0,0,0
28/07/2022 21:15,5.74,15.64,6.73,6.19,10.82,9.28,3.84,12.29,2.41,10.07,7.41,5.1,0,2.96,4.1,0,22.19,21.19,10.91,11.9,0,6.16,24.38,0,2.37,2.67,0.62,10.57,6.86,5.49,11.93,15.8,101.64,338.3,8.41,8.98,10.32,6.93,11.63,52.86,6.6,5.49,13.86,7.86,6.17,0.87,-373.57,0,0,0,0,0,0
28/07/2022 21:30,4.56,14.38,5.66,6.17,9.98,13.39,4.28,8.89,1.44,9.4,7.09,4.86,0,2.54,4.02,0,20.44,21.78,10.51,12.78,0,5.12,23.42,0.07,2.34,2.57,0.61,10.2,5.48,5.11,10.69,15.67,97.65,317.74,6.9,7.66,10.1,6.33,11.08,47.27,6.62,5.43,13.84,7.29,5.72,0.74,-373.57,0,0,0,0,0,0
28/07/2022 21:45,4.46,13.98,5.27,5.33,9.44,12.13,4.36,8.9,1.79,9.53,6.76,5.08,0,6.62,4,0,16.6,20.54,9.87,12.5,0,5.61,21.4,0,3.26,2.53,0.6,10.63,7.96,5.16,10.42,12.06,91.53,328.26,6.43,9.32,9.47,6.48,10.71,43.93,6.97,6.9,12.23,8.8,5.96,0.61,-373.57,0,0,0,0,0,0
28/07/2022 22:00,4.29,14.53,5.16,5.26,10.19,10,4.91,12.71,1.5,9.53,6.56,3.67,0,3.9,3.39,0,19.6,18.21,9.58,11.49,0,5.48,21.02,0.08,5.8,2.53,0.6,9.26,6.54,6.83,10.39,9.99,95.52,313.91,6.43,8.48,9.28,6.9,10.72,47.88,6.48,6.89,14.27,11.97,5.52,0.5,-373.57,0,0,0,0,0,0
28/07/2022 22:15,4.27,14.1,6,5.36,10.24,9.82,4.33,15.44,2.41,10.5,6.29,4.11,0,4.54,3.99,0,18.59,18.03,9.92,11.23,0,5.61,21.7,0,2.88,2.66,0.58,10.12,6.73,4.44,10.68,13.47,105.92,312.47,6.72,9.64,9.84,6.61,11.62,45.11,7.07,5.23,13.88,8.49,6.19,0.42,-373.57,0,0,0,0,0,0
28/07/2022 22:30,4.28,14.08,5.53,4.34,10.27,9.7,4.57,8.84,2.89,10.29,5.78,4.96,0,4.98,3.43,0,15.54,18.04,8.92,11.24,0,5.48,21.81,0.31,3.02,2.56,0.58,9.66,6.86,6.67,10.67,13.68,73.15,310.56,5.92,9.32,8.96,6.51,11.21,39,6.59,5.36,11.47,8.82,5.57,0.4,-373.57,0,0,0,0,0,0
28/07/2022 22:45,4.3,13.74,5.6,4.77,8.9,9.12,4.13,7.61,2.38,10.24,5.81,4.51,0,2.19,3.17,0,16.38,15.77,8.77,11.7,0,5.23,20.59,0.5,2.51,2.54,0.57,9.78,5.4,4.63,9.72,10.12,82.27,280.43,5.48,8.87,8.51,6,10.89,39.69,6.51,5.09,11.92,8.07,5.22,0.38,-373.57,0,0,0,0,0,0
28/07/2022 23:00,4.69,13.56,5.1,4.4,9.36,6.36,4.64,14.17,3.07,9.1,5.22,3.9,0,1.96,3.68,0.01,14.33,14.63,7.69,11.46,0,5.1,18.98,0.3,2.33,3.19,0.57,9.49,4.81,6.96,10.63,11.71,75.15,289.52,5.17,8.09,8.08,5.86,9.64,35.61,5.98,5.57,10.78,7.98,4.87,0.33,-373.57,0,0,0,0,0,0
28/07/2022 23:15,4.23,13.04,4.82,3.94,8.3,6.17,4.14,14.26,1.94,8.68,5.97,4.84,0,1.99,3.33,0,14.46,14.8,7.41,10.68,0,4.59,17.8,0.18,2.26,2.89,0.57,8.44,4.57,4.31,9.92,15.14,79.56,290,4.82,7.89,7.58,5.69,10.06,35.51,5.2,5.36,10.94,8.33,5.63,0.31,-373.57,0,0,0,0,0,0
28/07/2022 23:30,3.53,12.36,4.79,4.34,8.57,6.14,4.94,11.3,0.91,7.97,5.38,3.88,0,2.06,2.44,0,13.08,14.31,6.59,9.64,0,4.6,17.04,0.07,1.5,2.51,0.57,7.9,4.81,4.96,8.97,13.52,74.58,267.52,4.46,7.67,7.49,5.98,10.07,30.6,5.19,8.54,9.87,6.88,5.41,0.3,-373.57,0,0,0,0,0,0
